"名称","value","medium","name","classname"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",0.180904748,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",0.281174142,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",3.153593869,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",0.060622159,"2","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",0.068935106,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",0.100062606,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",0.151358353,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",1e-4,"3","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",3e-4,"3","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",7e-4,"3","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"3","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",2e-4,"3","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",0.152752772,"2","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",0.0019,"3","Prometryn","TZs"
"扑草净",7e-4,"3","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"3","Prometryn","TZs"
"扑草净",5e-4,"3","Prometryn","TZs"
"扑草净",3e-4,"3","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",2e-4,"3","Prometryn","TZs"
"扑草净",0.0027,"3","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"3","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",7e-4,"3","Prometryn","TZs"
"扑草净",1e-4,"3","Prometryn","TZs"
"扑草净",2e-4,"3","Prometryn","TZs"
"扑草净",2e-4,"3","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",1e-4,"3","Prometryn","TZs"
"扑草净",NA,"2","Prometryn","TZs"
"扑草净",NA,"3","Prometryn","TZs"
"扑草净",3e-4,"3","Prometryn","TZs"
"扑草净",1e-4,"3","Prometryn","TZs"
"扑草净",5e-4,"3","Prometryn","TZs"
"扑草净",NA,"4","Prometryn","TZs"
"扑草净",NA,"1","Prometryn","TZs"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",0.076499992,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",1.867650429,"1","Fluometuron","Uas"
"氟乐灵",0.521723249,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"2","Fluometuron","Uas"
"氟乐灵",1.518962314,"1","Fluometuron","Uas"
"氟乐灵",0.52816413,"1","Fluometuron","Uas"
"氟乐灵",0.655508586,"2","Fluometuron","Uas"
"氟乐灵",4.181878909,"1","Fluometuron","Uas"
"氟乐灵",NA,"2","Fluometuron","Uas"
"氟乐灵",0.065573326,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",2.292390244,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",0.543587615,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",4.369484672,"2","Fluometuron","Uas"
"氟乐灵",1.707519385,"1","Fluometuron","Uas"
"氟乐灵",NA,"2","Fluometuron","Uas"
"氟乐灵",1.296366094,"1","Fluometuron","Uas"
"氟乐灵",0.056007751,"1","Fluometuron","Uas"
"氟乐灵",1.27441462,"2","Fluometuron","Uas"
"氟乐灵",7.610264899,"1","Fluometuron","Uas"
"氟乐灵",1.908042689,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",NA,"2","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",2.670470023,"1","Fluometuron","Uas"
"氟乐灵",0.785071187,"1","Fluometuron","Uas"
"氟乐灵",6.942601811,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",0.517935703,"1","Fluometuron","Uas"
"氟乐灵",0.70975371,"1","Fluometuron","Uas"
"氟乐灵",1.670324785,"2","Fluometuron","Uas"
"氟乐灵",0.901869162,"1","Fluometuron","Uas"
"氟乐灵",2.253870017,"1","Fluometuron","Uas"
"氟乐灵",0.529058784,"1","Fluometuron","Uas"
"氟乐灵",NA,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",2.648604618,"1","Fluometuron","Uas"
"氟乐灵",4.349644217,"1","Fluometuron","Uas"
"氟乐灵",2.556246571,"1","Fluometuron","Uas"
"氟乐灵",1.396891379,"1","Fluometuron","Uas"
"氟乐灵",2.374500564,"1","Fluometuron","Uas"
"氟乐灵",0.068667977,"1","Fluometuron","Uas"
"氟乐灵",3.217050861,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",8.121293919,"2","Fluometuron","Uas"
"氟乐灵",0.637214105,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",1.249148633,"1","Fluometuron","Uas"
"氟乐灵",3.655679242,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",0.640720577,"1","Fluometuron","Uas"
"氟乐灵",3.490215799,"1","Fluometuron","Uas"
"氟乐灵",4.1247493,"1","Fluometuron","Uas"
"氟乐灵",1.675058761,"1","Fluometuron","Uas"
"氟乐灵",0.552496038,"2","Fluometuron","Uas"
"氟乐灵",5.692278469,"1","Fluometuron","Uas"
"氟乐灵",1.530919839,"1","Fluometuron","Uas"
"氟乐灵",1.041683338,"1","Fluometuron","Uas"
"氟乐灵",3.905322231,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",0.999453768,"1","Fluometuron","Uas"
"氟乐灵",2.922167945,"1","Fluometuron","Uas"
"氟乐灵",0.071660878,"1","Fluometuron","Uas"
"氟乐灵",2.193097301,"1","Fluometuron","Uas"
"氟乐灵",2.201716326,"1","Fluometuron","Uas"
"氟乐灵",12.62477812,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",1.528038795,"1","Fluometuron","Uas"
"氟乐灵",0.846012574,"1","Fluometuron","Uas"
"氟乐灵",2.118728462,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",1.296886554,"1","Fluometuron","Uas"
"氟乐灵",1.73615307,"1","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",3.170702131,"1","Fluometuron","Uas"
"氟乐灵",NA,"1","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",0.002625164,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",0.612602781,"1","Fluometuron","Uas"
"氟乐灵",1.14305453,"1","Fluometuron","Uas"
"氟乐灵",5.235877534,"2","Fluometuron","Uas"
"氟乐灵",3.563973807,"2","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",0.078826654,"1","Fluometuron","Uas"
"氟乐灵",2.099728513,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",1.311490334,"2","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",0.648341164,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",1.262222058,"2","Fluometuron","Uas"
"氟乐灵",14.85828942,"2","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",0.74700328,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",2.869617244,"1","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",0.876210954,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",0.06365092,"1","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"3","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟乐灵",NA,"4","Fluometuron","Uas"
"氟磺胺草醚",0.306367496,"2","Fomesafen","Des"
"氟磺胺草醚",559.5344925,"2","Fomesafen","Des"
"氟磺胺草醚",0.569241661,"2","Fomesafen","Des"
"氟磺胺草醚",147.1718,"1","Fomesafen","Des"
"氟磺胺草醚",0.190055731,"2","Fomesafen","Des"
"氟磺胺草醚",0.14267265,"2","Fomesafen","Des"
"氟磺胺草醚",0.001922366,"3","Fomesafen","Des"
"氟磺胺草醚",309.9749,"1","Fomesafen","Des"
"氟磺胺草醚",108.9688,"1","Fomesafen","Des"
"氟磺胺草醚",0.328805008,"2","Fomesafen","Des"
"氟磺胺草醚",5.354514578,"2","Fomesafen","Des"
"氟磺胺草醚",256.0212,"1","Fomesafen","Des"
"氟磺胺草醚",259.5438,"1","Fomesafen","Des"
"氟磺胺草醚",0.24256506,"2","Fomesafen","Des"
"氟磺胺草醚",7.175285182,"2","Fomesafen","Des"
"氟磺胺草醚",156.7232,"1","Fomesafen","Des"
"氟磺胺草醚",120.222,"1","Fomesafen","Des"
"氟磺胺草醚",320.372,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.049187537,"3","Fomesafen","Des"
"氟磺胺草醚",0.020132273,"3","Fomesafen","Des"
"氟磺胺草醚",0.016871964,"3","Fomesafen","Des"
"氟磺胺草醚",0.621315088,"2","Fomesafen","Des"
"氟磺胺草醚",0.128659306,"2","Fomesafen","Des"
"氟磺胺草醚",0.120269087,"2","Fomesafen","Des"
"氟磺胺草醚",32.5907,"1","Fomesafen","Des"
"氟磺胺草醚",192.9942,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.002266866,"3","Fomesafen","Des"
"氟磺胺草醚",16.22747,"1","Fomesafen","Des"
"氟磺胺草醚",5.507337,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.015433538,"3","Fomesafen","Des"
"氟磺胺草醚",34.5853,"1","Fomesafen","Des"
"氟磺胺草醚",0.035893822,"3","Fomesafen","Des"
"氟磺胺草醚",0.048024335,"3","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",1.592554647,"2","Fomesafen","Des"
"氟磺胺草醚",28.68456,"1","Fomesafen","Des"
"氟磺胺草醚",0.181528845,"2","Fomesafen","Des"
"氟磺胺草醚",0.496527195,"2","Fomesafen","Des"
"氟磺胺草醚",0.004954261,"3","Fomesafen","Des"
"氟磺胺草醚",13.4256,"1","Fomesafen","Des"
"氟磺胺草醚",414.1128,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.053997236,"3","Fomesafen","Des"
"氟磺胺草醚",260.731,"1","Fomesafen","Des"
"氟磺胺草醚",406.3728,"1","Fomesafen","Des"
"氟磺胺草醚",0.779042277,"2","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",172.2149,"1","Fomesafen","Des"
"氟磺胺草醚",61.27684,"1","Fomesafen","Des"
"氟磺胺草醚",40.20235,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.017658628,"3","Fomesafen","Des"
"氟磺胺草醚",17.1809,"1","Fomesafen","Des"
"氟磺胺草醚",54.68849,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.001755128,"3","Fomesafen","Des"
"氟磺胺草醚",3.212928,"1","Fomesafen","Des"
"氟磺胺草醚",55.0696,"1","Fomesafen","Des"
"氟磺胺草醚",1.70273958,"2","Fomesafen","Des"
"氟磺胺草醚",NA,"2","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",392.1617,"1","Fomesafen","Des"
"氟磺胺草醚",41.07377,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.002197867,"3","Fomesafen","Des"
"氟磺胺草醚",223.3023,"1","Fomesafen","Des"
"氟磺胺草醚",5.866059,"1","Fomesafen","Des"
"氟磺胺草醚",0.186198698,"4","Fomesafen","Des"
"氟磺胺草醚",0.005643926,"3","Fomesafen","Des"
"氟磺胺草醚",184.4884,"1","Fomesafen","Des"
"氟磺胺草醚",75.49041,"1","Fomesafen","Des"
"氟磺胺草醚",46.39026,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.55963453,"4","Fomesafen","Des"
"氟磺胺草醚",75.18622,"1","Fomesafen","Des"
"氟磺胺草醚",28.27863,"1","Fomesafen","Des"
"氟磺胺草醚",442.2414,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",20.01799,"1","Fomesafen","Des"
"氟磺胺草醚",109.5701,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.021727069,"3","Fomesafen","Des"
"氟磺胺草醚",174.3411,"1","Fomesafen","Des"
"氟磺胺草醚",249.7087,"1","Fomesafen","Des"
"氟磺胺草醚",0.857858364,"2","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",261.3899,"1","Fomesafen","Des"
"氟磺胺草醚",137.8026,"1","Fomesafen","Des"
"氟磺胺草醚",4.200017,"1","Fomesafen","Des"
"氟磺胺草醚",0.127894,"4","Fomesafen","Des"
"氟磺胺草醚",0.024494585,"3","Fomesafen","Des"
"氟磺胺草醚",221.547,"1","Fomesafen","Des"
"氟磺胺草醚",48.75476,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.019586859,"3","Fomesafen","Des"
"氟磺胺草醚",118.1922,"1","Fomesafen","Des"
"氟磺胺草醚",58.53138,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"2","Fomesafen","Des"
"氟磺胺草醚",1.169568471,"4","Fomesafen","Des"
"氟磺胺草醚",0.141321988,"4","Fomesafen","Des"
"氟磺胺草醚",325.7352,"1","Fomesafen","Des"
"氟磺胺草醚",2.975322,"1","Fomesafen","Des"
"氟磺胺草醚",0.13965915,"4","Fomesafen","Des"
"氟磺胺草醚",NA,"3","Fomesafen","Des"
"氟磺胺草醚",278.79,"1","Fomesafen","Des"
"氟磺胺草醚",1.539851,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.007963912,"3","Fomesafen","Des"
"氟磺胺草醚",6.252981,"1","Fomesafen","Des"
"氟磺胺草醚",1.935311,"1","Fomesafen","Des"
"氟磺胺草醚",27.05728,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.622137918,"4","Fomesafen","Des"
"氟磺胺草醚",463.4873,"1","Fomesafen","Des"
"氟磺胺草醚",61.17111,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",9.870041,"1","Fomesafen","Des"
"氟磺胺草醚",94.7192,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",7.13182e-4,"3","Fomesafen","Des"
"氟磺胺草醚",48.55642,"1","Fomesafen","Des"
"氟磺胺草醚",142.6,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"2","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",7.944751,"1","Fomesafen","Des"
"氟磺胺草醚",183.1303,"1","Fomesafen","Des"
"氟磺胺草醚",95.10051,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"4","Fomesafen","Des"
"氟磺胺草醚",0.003698498,"3","Fomesafen","Des"
"氟磺胺草醚",77.32337,"1","Fomesafen","Des"
"氟磺胺草醚",108.8612,"1","Fomesafen","Des"
"氟磺胺草醚",1.58414816,"4","Fomesafen","Des"
"氟磺胺草醚",0.001939076,"3","Fomesafen","Des"
"氟磺胺草醚",163.2727,"1","Fomesafen","Des"
"氟磺胺草醚",9.230227,"1","Fomesafen","Des"
"氟磺胺草醚",NA,"2","Fomesafen","Des"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"2","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"4","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"3","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
"氯酯磺草胺",NA,"1","Cloransulam-methyl","SUs"
